45,00,0034,34b8,4000,40,06,f864,82d0f6aa,b039e3f2,db1401bb51dd4b061208d08d801027bc0dce00000101080a00045685c152d006, 7017
45,00,0034,d942,4000,40,06,53da,82d0f6aa,b039e3f2,db0a01bba00a341fa6250a1880101f420dce00000101080a00045685c152d006, 7017
45,00,0034,34b9,4000,40,06,f863,82d0f6aa,b039e3f2,db1401bb51dd4b061208e72d801027d70dce00000101080a00045685c152d006, 7017
45,00,0034,d943,4000,40,06,53d9,82d0f6aa,b039e3f2,db0a01bba00a341fa62520b880101f200dce00000101080a00045685c152d006, 7017
45,00,0034,34ba,4000,40,06,f862,82d0f6aa,b039e3f2,db1401bb51dd4b061209091d801027ee0dce00000101080a00045685c152d007, 7017
45,00,0034,34bb,4000,40,06,f861,82d0f6aa,b039e3f2,db1401bb51dd4b0612093c05801027890dce00000101080a00045686c152d007, 7017
45,00,0034,34bc,4000,40,06,f860,82d0f6aa,b039e3f2,db1401bb51dd4b06120952a58010275c0dce00000101080a00045686c152d007, 7017
45,00,0034,34bd,4000,40,06,f85f,82d0f6aa,b039e3f2,db1401bb51dd4b0612096945801027cd0dce00000101080a00045686c152d007, 7017
45,00,0034,d944,4000,40,06,53d8,82d0f6aa,b039e3f2,db0a01bba00a341fa625594880101ec10dce00000101080a00045686c152d007, 7017
45,00,0034,d945,4000,40,06,53d7,82d0f6aa,b039e3f2,db0a01bba00a341fa6257b3880101eee0dce00000101080a00045686c152d007, 7017
45,00,0034,d946,4000,40,06,53d6,82d0f6aa,b039e3f2,db0a01bba00a341fa62591d880101f170dce00000101080a00045686c152d007, 7017
45,00,0034,d947,4000,40,06,53d5,82d0f6aa,b039e3f2,db0a01bba00a341fa625c4c080101ef80dce00000101080a00045687c152d007, 7017
45,00,0034,d948,4000,40,06,53d4,82d0f6aa,b039e3f2,db0a01bba00a341fa625d5b880101ede0dce00000101080a00045687c152d007, 7017
45,00,0034,d949,4000,40,06,53d3,82d0f6aa,b039e3f2,db0a01bba00a341fa62602f880101efe0dce00000101080a00045687c152d007, 7017
45,00,0034,d948,4000,40,06,53d4,82d0f6aa,b039e3f2,db0601bb73cf156551bfe2dd801035fb0dce00000101080a00045687c152d008, 7017
45,00,0034,d949,4000,40,06,53d3,82d0f6aa,b039e3f2,db0601bb73cf156551c004cd801036230dce00000101080a00045687c152d008, 7017
45,00,0034,d94a,4000,40,06,53d2,82d0f6aa,b039e3f2,db0601bb73cf156551c01b6d801036090dce00000101080a00045687c152d008, 7017
45,00,0034,34be,4000,40,06,f85e,82d0f6aa,b039e3f2,db1401bb51dd4b0612099685801027ee0dce00000101080a00045688c152d008, 7017
45,00,0034,d94b,4000,40,06,53d1,82d0f6aa,b039e3f2,db0601bb73cf156551c037b58010362b0dce00000101080a00045688c152d008, 7017
45,00,0034,d94c,4000,40,06,53d0,82d0f6aa,b039e3f2,db0601bb73cf156551c043058010361a0dce00000101080a00045688c152d008, 7017
45,00,0034,d94d,4000,40,06,53cf,82d0f6aa,b039e3f2,db0601bb73cf156551c07b95801036020dce00000101080a00045688c152d008, 7017
45,00,0034,d94e,4000,40,06,53ce,82d0f6aa,b039e3f2,db0601bb73cf156551c0b9cd801035f70dce00000101080a00045688c152d008, 7017
45,00,0034,d94f,4000,40,06,53cd,82d0f6aa,b039e3f2,db0601bb73cf156551c0ecb58010360b0dce00000101080a00045688c152d009, 7017
45,00,0034,d950,4000,40,06,53cc,82d0f6aa,b039e3f2,db0601bb73cf156551c119f58010360f0dce00000101080a00045689c152d009, 7017
45,00,0034,d951,4000,40,06,53cb,82d0f6aa,b039e3f2,db0601bb73cf156551c13be58010362a0dce00000101080a00045689c152d009, 7017
45,00,0034,34bf,4000,40,06,f85d,82d0f6aa,b039e3f2,db1401bb51dd4b061209b2cd801027d00dce00000101080a00045689c152d008, 7017
45,00,0034,d952,4000,40,06,53ca,82d0f6aa,b039e3f2,db0601bb73cf156551c17a1d801036060dce00000101080a00045689c152d009, 7017
45,00,0034,d953,4000,40,06,53c9,82d0f6aa,b039e3f2,db0601bb73cf156551c1ad05801036060dce00000101080a00045689c152d00a, 7017
45,00,0034,d954,4000,40,06,53c8,82d0f6aa,b039e3f2,db0601bb73cf156551c1c94d801036330dce00000101080a00045689c152d00a, 7017
45,00,0034,d955,4000,40,06,53c7,82d0f6aa,b039e3f2,db0601bb73cf156551c1f0e5801036570dce00000101080a0004568ac152d00b, 7017
45,00,0034,d956,4000,40,06,53c6,82d0f6aa,b039e3f2,db0601bb73cf156551c212d58010362a0dce00000101080a0004568ac152d00b, 7017
45,00,0034,34c0,4000,40,06,f85c,82d0f6aa,b039e3f2,db1401bb51dd4b061209d4bd801027ee0dce00000101080a0004568ac152d00b, 7017
45,00,0034,34c1,4000,40,06,f85b,82d0f6aa,b039e3f2,db1401bb51dd4b06120a07a5801027b00dce00000101080a0004568ac152d00c, 7017
45,00,0034,34c2,4000,40,06,f85a,82d0f6aa,b039e3f2,db1401bb51dd4b06120a4035801027910dce00000101080a0004568ac152d00d, 7017
45,00,0034,34c3,4000,40,06,f859,82d0f6aa,b039e3f2,db1401bb51dd4b06120a5c7d801027d00dce00000101080a0004568ac152d00d, 7017
45,00,0034,d94a,4000,40,06,53d2,82d0f6aa,b039e3f2,db0a01bba00a341fa6260e4880101f290dce00000101080a0004568ac152d00d, 7017
45,00,0034,34c4,4000,40,06,f858,82d0f6aa,b039e3f2,db1401bb51dd4b06120a7e6d801027ba0dce00000101080a0004568bc152d00e, 7017
45,00,0034,34c5,4000,40,06,f857,82d0f6aa,b039e3f2,db1401bb51dd4b06120aa05d801027ee0dce00000101080a0004568bc152d00e, 7017
45,00,0034,34c6,4000,40,06,f856,82d0f6aa,b039e3f2,db1401bb51dd4b06120aabad801027db0dce00000101080a0004568bc152d00e, 7017
45,00,0034,34c7,4000,40,06,f855,82d0f6aa,b039e3f2,db1401bb51dd4b06120acd9d801027ee0dce00000101080a0004568bc152d00e, 7017
45,00,0034,34c8,4000,40,06,f854,82d0f6aa,b039e3f2,db1401bb51dd4b06120aef8d801027ab0dce00000101080a0004568bc152d00e, 7017
45,00,0034,34c9,4000,40,06,f853,82d0f6aa,b039e3f2,db1401bb51dd4b06120afadd801027950dce00000101080a0004568bc152d00e, 7017
45,00,0034,34ca,4000,40,06,f852,82d0f6aa,b039e3f2,db1401bb51dd4b06120b062d801027dd0dce00000101080a0004568bc152d00e, 7017
45,00,0034,d94b,4000,40,06,53d1,82d0f6aa,b039e3f2,db0a01bba00a341fa6263b8880101ee20dce00000101080a0004568cc152d00e, 7017
45,00,0034,d94c,4000,40,06,53d0,82d0f6aa,b039e3f2,db0a01bba00a341fa6265d7880101ef40dce00000101080a0004568cc152d00e, 7017
45,00,0034,d94d,4000,40,06,53cf,82d0f6aa,b039e3f2,db0a01bba00a341fa62668c880101ede0dce00000101080a0004568cc152d00e, 7017
45,00,0034,d94e,4000,40,06,53ce,82d0f6aa,b039e3f2,db0a01bba00a341fa6268ab880101ef40dce00000101080a0004568cc152d00e, 7017
45,00,0034,d94f,4000,40,06,53cd,82d0f6aa,b039e3f2,db0a01bba00a341fa626960880101f420dce00000101080a0004568cc152d00e, 7017
45,00,0034,d950,4000,40,06,53cc,82d0f6aa,b039e3f2,db0a01bba00a341fa626b7f880101eff0dce00000101080a0004568dc152d00e, 7017
45,00,0034,d951,4000,40,06,53cb,82d0f6aa,b039e3f2,db0a01bba00a341fa626c34880101ee90dce00000101080a0004568dc152d00e, 7017
45,00,0034,d952,4000,40,06,53ca,82d0f6aa,b039e3f2,db0a01bba00a341fa626d44080101f260dce00000101080a0004568dc152d00f, 7017
45,00,0034,d953,4000,40,06,53c9,82d0f6aa,b039e3f2,db0a01bba00a341fa627018080101edb0dce00000101080a0004568dc152d00f, 7017
45,00,0034,d954,4000,40,06,53c8,82d0f6aa,b039e3f2,db0a01bba00a341fa627182080101f1e0dce00000101080a0004568dc152d00f, 7017
45,00,0034,d957,4000,40,06,53c5,82d0f6aa,b039e3f2,db0601bb73cf156551c22f1d801036570dce00000101080a0004568dc152d00f, 7017
45,00,0034,d958,4000,40,06,53c4,82d0f6aa,b039e3f2,db0601bb73cf156551c240158010363a0dce00000101080a0004568ec152d00f, 7017
45,00,0034,d959,4000,40,06,53c3,82d0f6aa,b039e3f2,db0601bb73cf156551c278a5801035e80dce00000101080a0004568ec152d00f, 7017
45,00,0034,d95a,4000,40,06,53c2,82d0f6aa,b039e3f2,db0601bb73cf156551c2a03d801036180dce00000101080a0004568ec152d00f, 7017
45,00,0034,d95b,4000,40,06,53c1,82d0f6aa,b039e3f2,db0601bb73cf156551c2b1358010363a0dce00000101080a0004568ec152d00f, 7017
45,00,0034,34cb,4000,40,06,f851,82d0f6aa,b039e3f2,db1401bb51dd4b06120b1ccd801027ee0dce00000101080a0004568ec152d00f, 7017
45,00,0034,34cc,4000,40,06,f850,82d0f6aa,b039e3f2,db1401bb51dd4b06120b4a0d801027a60dce00000101080a0004568ec152d00f, 7017
45,00,0034,d95c,4000,40,06,53c0,82d0f6aa,b039e3f2,db0601bb73cf156551c2e41d801036140dce00000101080a0004568ec152d00f, 7017
45,00,0034,d95d,4000,40,06,53bf,82d0f6aa,b039e3f2,db0601bb73cf156551c32255801036030dce00000101080a0004568fc152d00f, 7017
45,00,0034,d95e,4000,40,06,53be,82d0f6aa,b039e3f2,db0601bb73cf156551c33e9d801035e60dce00000101080a0004568fc152d00f, 7017
45,00,0034,d95f,4000,40,06,53bd,82d0f6aa,b039e3f2,db0601bb73cf156551c37185801036100dce00000101080a0004568fc152d00f, 7017
45,00,0034,d960,4000,40,06,53bc,82d0f6aa,b039e3f2,db0601bb73cf156551c3991d801036240dce00000101080a0004568fc152d00f, 7017
45,00,0034,d961,4000,40,06,53bb,82d0f6aa,b039e3f2,db0601bb73cf156551c3afbd801036090dce00000101080a0004568fc152d00f, 7017
45,00,0034,d962,4000,40,06,53ba,82d0f6aa,b039e3f2,db0601bb73cf156551c3e2a5801036150dce00000101080a0004568fc152d00f, 7017
45,00,0034,d963,4000,40,06,53b9,82d0f6aa,b039e3f2,db0601bb73cf156551c420dd801036020dce00000101080a00045690c152d00f, 7017
45,00,0034,d964,4000,40,06,53b8,82d0f6aa,b039e3f2,db0601bb73cf156551c43d25801035e00dce00000101080a00045690c152d00f, 7017
45,00,0034,d965,4000,40,06,53b7,82d0f6aa,b039e3f2,db0601bb73cf156551c4700d801036120dce00000101080a00045690c152d00f, 7017
45,00,0034,d966,4000,40,06,53b6,82d0f6aa,b039e3f2,db0601bb73cf156551c47b5d801035ff0dce00000101080a00045690c152d00f, 7017
45,00,0034,34cd,4000,40,06,f84f,82d0f6aa,b039e3f2,db1401bb51dd4b06120b829d801027a40dce00000101080a00045690c152d00f, 7017
45,00,0034,34ce,4000,40,06,f84e,82d0f6aa,b039e3f2,db1401bb51dd4b06120b9ee58010277f0dce00000101080a00045690c152d010, 7017
45,00,0034,34cf,4000,40,06,f84d,82d0f6aa,b039e3f2,db1401bb51dd4b06120bd1cd801027b30dce00000101080a00045690c152d010, 7017
45,00,0034,34d0,4000,40,06,f84c,82d0f6aa,b039e3f2,db1401bb51dd4b06120c04b5801027ab0dce00000101080a00045691c152d010, 7017
45,00,0034,34d1,4000,40,06,f84b,82d0f6aa,b039e3f2,db1401bb51dd4b06120c26a5801027800dce00000101080a00045691c152d010, 7017
45,00,0034,d955,4000,40,06,53c7,82d0f6aa,b039e3f2,db0a01bba00a341fa627237080101f2f0dce00000101080a00045691c152d010, 7017
45,00,0034,34d2,4000,40,06,f84a,82d0f6aa,b039e3f2,db1401bb51dd4b06120c4895801027c90dce00000101080a00045691c152d011, 7017
45,00,0034,34d3,4000,40,06,f849,82d0f6aa,b039e3f2,db1401bb51dd4b06120c8125801027840dce00000101080a00045691c152d013, 7017
45,00,0034,34d4,4000,40,06,f848,82d0f6aa,b039e3f2,db1401bb51dd4b06120c97c5801027640dce00000101080a00045691c152d013, 7017
45,00,0034,d956,4000,40,06,53c6,82d0f6aa,b039e3f2,db0a01bba00a341fa62750b080101f420dce00000101080a00045691c152d013, 7017
45,00,0034,d957,4000,40,06,53c5,82d0f6aa,b039e3f2,db0a01bba00a341fa627839880101edd0dce00000101080a00045692c152d015, 7017
45,00,0034,d958,4000,40,06,53c4,82d0f6aa,b039e3f2,db0a01bba00a341fa627b68080101ef80dce00000101080a00045692c152d015, 7017
45,00,0034,d959,4000,40,06,53c3,82d0f6aa,b039e3f2,db0a01bba00a341fa627d2c880101ec90dce00000101080a00045692c152d015, 7017
45,00,0034,d95a,4000,40,06,53c2,82d0f6aa,b039e3f2,db0a01bba00a341fa627fa6080101efb0dce00000101080a00045693c152d016, 7017
45,00,0034,d95b,4000,40,06,53c1,82d0f6aa,b039e3f2,db0a01bba00a341fa62821f880101f050dce00000101080a00045693c152d016, 7017
45,00,0034,d95c,4000,40,06,53c0,82d0f6aa,b039e3f2,db0a01bba00a341fa6282d4880101ef10dce00000101080a00045693c152d016, 7017
45,00,0034,d967,4000,40,06,53b5,82d0f6aa,b039e3f2,db0601bb73cf156551c497a5801036330dce00000101080a00045693c152d016, 7017
45,00,0034,d968,4000,40,06,53b4,82d0f6aa,b039e3f2,db0601bb73cf156551c4b995801036260dce00000101080a00045693c152d016, 7017
45,00,0034,d969,4000,40,06,53b3,82d0f6aa,b039e3f2,db0601bb73cf156551c4db85801036260dce00000101080a00045694c152d016, 7017
45,00,0034,d96a,4000,40,06,53b2,82d0f6aa,b039e3f2,db0601bb73cf156551c4f225801036370dce00000101080a00045694c152d016, 7017
45,00,0034,34d5,4000,40,06,f847,82d0f6aa,b039e3f2,db1401bb51dd4b06120ca8bd801027da0dce00000101080a00045694c152d016, 7017
45,00,0034,d96b,4000,40,06,53b1,82d0f6aa,b039e3f2,db0601bb73cf156551c5031d8010363e0dce00000101080a00045694c152d016, 7017
45,00,0034,34d6,4000,40,06,f846,82d0f6aa,b039e3f2,db1401bb51dd4b06120cc505801027ee0dce00000101080a00045694c152d016, 7017
45,00,0034,34d7,4000,40,06,f845,82d0f6aa,b039e3f2,db1401bb51dd4b06120cdba5801027ee0dce00000101080a00045694c152d016, 7017
45,00,0034,d96c,4000,40,06,53b0,82d0f6aa,b039e3f2,db0601bb73cf156551c50e6d801036450dce00000101080a00045694c152d016, 7017
45,00,0034,34d8,4000,40,06,f844,82d0f6aa,b039e3f2,db1401bb51dd4b06120ce6f5801027e30dce00000101080a00045695c152d016, 7017
45,00,0034,d96d,4000,40,06,53af,82d0f6aa,b039e3f2,db0601bb73cf156551c5250d801036570dce00000101080a00045695c152d016, 7017
45,00,0034,34d9,4000,40,06,f843,82d0f6aa,b039e3f2,db1401bb51dd4b06120cf7ed801027ee0dce00000101080a00045695c152d016, 7017
45,00,0034,34da,4000,40,06,f842,82d0f6aa,b039e3f2,db1401bb51dd4b06120d033d801027ee0dce00000101080a00045695c152d016, 7017
45,00,0034,d96e,4000,40,06,53ae,82d0f6aa,b039e3f2,db0601bb73cf156551c53bad801036350dce00000101080a00045695c152d016, 7017
45,00,0034,d96f,4000,40,06,53ad,82d0f6aa,b039e3f2,db0601bb73cf156551c55d9d801036570dce00000101080a00045695c152d016, 7017
45,00,0034,d970,4000,40,06,53ac,82d0f6aa,b039e3f2,db0601bb73cf156551c58535801036220dce00000101080a00045695c152d016, 7017
45,00,0034,d971,4000,40,06,53ab,82d0f6aa,b039e3f2,db0601bb73cf156551c5a17d801035fd0dce00000101080a00045696c152d016, 7017
45,00,0034,d972,4000,40,06,53aa,82d0f6aa,b039e3f2,db0601bb73cf156551c5da0d8010360d0dce00000101080a00045696c152d016, 7017
45,00,0034,d973,4000,40,06,53a9,82d0f6aa,b039e3f2,db0601bb73cf156551c6074d801036220dce00000101080a00045696c152d016, 7017
45,00,0034,d974,4000,40,06,53a8,82d0f6aa,b039e3f2,db0601bb73cf156551c62ee5801036230dce00000101080a00045696c152d016, 7017
45,00,0034,d975,4000,40,06,53a7,82d0f6aa,b039e3f2,db0601bb73cf156551c63a35801036150dce00000101080a00045696c152d016, 7017
45,00,0034,d976,4000,40,06,53a6,82d0f6aa,b039e3f2,db0601bb73cf156551c672c5801036570dce00000101080a00045696c152d016, 7017
45,00,0034,d95d,4000,40,06,53bf,82d0f6aa,b039e3f2,db0a01bba00a341fa628389880101f2b0dce00000101080a00045697c152d017, 7017
45,00,0034,d977,4000,40,06,53a5,82d0f6aa,b039e3f2,db0601bb73cf156551c6a005801036220dce00000101080a00045697c152d016, 7017
45,00,0034,d978,4000,40,06,53a4,82d0f6aa,b039e3f2,db0601bb73cf156551c6d895801036060dce00000101080a00045697c152d017, 7017
45,00,0034,d979,4000,40,06,53a3,82d0f6aa,b039e3f2,db0601bb73cf156551c6e3e5801035f70dce00000101080a00045697c152d017, 7017
45,00,0034,34db,4000,40,06,f841,82d0f6aa,b039e3f2,db1401bb51dd4b06120d2ad5801027b70dce00000101080a00045697c152d017, 7017
45,00,0034,34dc,4000,40,06,f840,82d0f6aa,b039e3f2,db1401bb51dd4b06120d5dbd801027ee0dce00000101080a00045697c152d017, 7017
45,00,0034,34dd,4000,40,06,f83f,82d0f6aa,b039e3f2,db1401bb51dd4b06120d964d801027950dce00000101080a00045697c152d017, 7017
45,00,0034,34de,4000,40,06,f83e,82d0f6aa,b039e3f2,db1401bb51dd4b06120db295801027710dce00000101080a00045698c152d017, 7017
45,00,0034,34df,4000,40,06,f83d,82d0f6aa,b039e3f2,db1401bb51dd4b06120de57d801027880dce00000101080a00045698c152d017, 7017
45,00,0034,34e0,4000,40,06,f83c,82d0f6aa,b039e3f2,db1401bb51dd4b06120e01c5801027d00dce00000101080a00045698c152d017, 7017
45,00,0034,d95e,4000,40,06,53be,82d0f6aa,b039e3f2,db0a01bba00a341fa62865d880101ede0dce00000101080a00045698c152d017, 7017
45,00,0034,34e1,4000,40,06,f83b,82d0f6aa,b039e3f2,db1401bb51dd4b06120e295d801027a10dce00000101080a00045698c152d017, 7017
45,00,0034,34e2,4000,40,06,f83a,82d0f6aa,b039e3f2,db1401bb51dd4b06120e5c45801027ac0dce00000101080a00045698c152d017, 7017
45,00,0034,d95f,4000,40,06,53bd,82d0f6aa,b039e3f2,db0a01bba00a341fa62898c080101ef50dce00000101080a00045699c152d017, 7017
45,00,0034,d960,4000,40,06,53bc,82d0f6aa,b039e3f2,db0a01bba00a341fa628c60080101f420dce00000101080a00045699c152d017, 7017
45,00,0040,d961,4000,40,06,53af,82d0f6aa,b039e3f2,db0a01bba00a341fa628c600b0101f420dda00000101080a0004569ac152d0170101050aa628f340a6290f88, 7017
45,00,0040,d962,4000,40,06,53ae,82d0f6aa,b039e3f2,db0a01bba00a341fa628c600b0101f420dda00000101080a0004569ac152d0170101050aa628f340a6294270, 7017
45,00,0034,d97a,4000,40,06,53a2,82d0f6aa,b039e3f2,db0601bb73cf156551c7002d801036360dce00000101080a0004569ac152d01a, 7017
45,00,0034,34e3,4000,40,06,f839,82d0f6aa,b039e3f2,db1401bb51dd4b06120e72e5801027dc0dce00000101080a0004569ac152d017, 7017
45,00,0034,d97b,4000,40,06,53a1,82d0f6aa,b039e3f2,db0601bb73cf156551c738bd801036170dce00000101080a0004569ac152d01b, 7017
45,00,0034,d97c,4000,40,06,53a0,82d0f6aa,b039e3f2,db0601bb73cf156551c776f5801036570dce00000101080a0004569ac152d01d, 7017
45,00,0034,34e4,4000,40,06,f838,82d0f6aa,b039e3f2,db1401bb51dd4b06120eb11d801027790dce00000101080a0004569bc152d01d, 7017
45,00,0034,d97d,4000,40,06,539f,82d0f6aa,b039e3f2,db0601bb73cf156551c798e5801036160dce00000101080a0004569bc152d01f, 7017
45,00,0034,d97e,4000,40,06,539e,82d0f6aa,b039e3f2,db0601bb73cf156551c7bad58010361e0dce00000101080a0004569cc152d01f, 7017
45,00,0034,d97f,4000,40,06,539d,82d0f6aa,b039e3f2,db0601bb73cf156551c7e26d801036570dce00000101080a0004569cc152d01f, 7017
45,00,0034,d980,4000,40,06,539c,82d0f6aa,b039e3f2,db0601bb73cf156551c8045d801036230dce00000101080a0004569cc152d01f, 7017
45,00,0034,d981,4000,40,06,539b,82d0f6aa,b039e3f2,db0601bb73cf156551c820a5801036250dce00000101080a0004569cc152d01f, 7017
45,00,0034,d982,4000,40,06,539a,82d0f6aa,b039e3f2,db0601bb73cf156551c83745801036570dce00000101080a0004569cc152d01f, 7017
45,00,0034,d983,4000,40,06,5399,82d0f6aa,b039e3f2,db0601bb73cf156551c85935801036240dce00000101080a0004569dc152d01f, 7017
45,00,0034,d984,4000,40,06,5398,82d0f6aa,b039e3f2,db0601bb73cf156551c87b25801036200dce00000101080a0004569dc152d01f, 7017
45,00,0034,d985,4000,40,06,5397,82d0f6aa,b039e3f2,db0601bb73cf156551c8976d801036320dce00000101080a0004569dc152d01f, 7017
45,00,0034,d986,4000,40,06,5396,82d0f6aa,b039e3f2,db0601bb73cf156551c8b95d801036240dce00000101080a0004569dc152d01f, 7017
45,00,0034,d987,4000,40,06,5395,82d0f6aa,b039e3f2,db0601bb73cf156551c8db4d801036570dce00000101080a0004569dc152d01f, 7017
45,00,0034,d988,4000,40,06,5394,82d0f6aa,b039e3f2,db0601bb73cf156551c8f1ed801036570dce00000101080a0004569ec152d01f, 7017
45,00,0034,d989,4000,40,06,5393,82d0f6aa,b039e3f2,db0601bb73cf156551c913dd801036240dce00000101080a0004569ec152d01f, 7017
45,00,0040,d963,4000,40,06,53ad,82d0f6aa,b039e3f2,db0a01bba00a341fa628c600b0101f420dda00000101080a0004569ec152d0170101050aa628f340a6294dc0, 7017
45,00,0034,d98a,4000,40,06,5392,82d0f6aa,b039e3f2,db0601bb73cf156551c935cd8010362e0dce00000101080a0004569ec152d01f, 7017
45,00,0034,34e5,4000,40,06,f837,82d0f6aa,b039e3f2,db1401bb51dd4b06120ee9ad801027910dce00000101080a0004569ec152d01f, 7017
45,00,0034,34e6,4000,40,06,f836,82d0f6aa,b039e3f2,db1401bb51dd4b06120f004d801027640dce00000101080a0004569ec152d01f, 7017
45,00,0034,34e7,4000,40,06,f835,82d0f6aa,b039e3f2,db1401bb51dd4b06120f38dd801027840dce00000101080a0004569fc152d01f, 7017
45,00,0034,34e8,4000,40,06,f834,82d0f6aa,b039e3f2,db1401bb51dd4b06120f49d5801027630dce00000101080a0004569fc152d01f, 7017
45,00,0034,34e9,4000,40,06,f833,82d0f6aa,b039e3f2,db1401bb51dd4b06120f7715801027970dce00000101080a0004569fc152d01f, 7017
45,00,0034,34ea,4000,40,06,f832,82d0f6aa,b039e3f2,db1401bb51dd4b06120f935d801027d00dce00000101080a0004569fc152d01f, 7017
45,00,0040,d964,4000,40,06,53ac,82d0f6aa,b039e3f2,db0a01bba00a341fa628c600b0101f420dda00000101080a0004569fc152d0170101050aa628f340a6298650, 7017
45,00,0034,34eb,4000,40,06,f831,82d0f6aa,b039e3f2,db1401bb51dd4b06120fb54d801027b50dce00000101080a0004569fc152d01f, 7017
45,00,0034,34ec,4000,40,06,f830,82d0f6aa,b039e3f2,db1401bb51dd4b06120fd73d801027800dce00000101080a000456a0c152d01f, 7017
45,00,0040,d965,4000,40,06,53ab,82d0f6aa,b039e3f2,db0a01bba00a341fa628c600b0101f420dda00000101080a000456a0c152d0170101050aa628f340a629b938, 7017
45,00,0034,34ed,4000,40,06,f82f,82d0f6aa,b039e3f2,db1401bb51dd4b06120ffed5801027b90dce00000101080a000456a0c152d01f, 7017
45,00,0040,d966,4000,40,06,53aa,82d0f6aa,b039e3f2,db0a01bba00a341fa628d150b0101f2c0dda00000101080a000456a0c152d0200101050aa628f340a629cfd8, 7017
45,00,0034,d98b,4000,40,06,5391,82d0f6aa,b039e3f2,db0601bb73cf156551c96e5d801036000dce00000101080a000456a0c152d020, 7017
45,00,0040,d967,4000,40,06,53a9,82d0f6aa,b039e3f2,db0a01bba00a341fa628e7f0b0101eff0dda00000101080a000456a0c152d0200101050aa628f340a629cfd8, 7017
45,00,0034,d98c,4000,40,06,5390,82d0f6aa,b039e3f2,db0601bb73cf156551c9904d801036230dce00000101080a000456a0c152d020, 7017
45,00,0034,d98d,4000,40,06,538f,82d0f6aa,b039e3f2,db0601bb73cf156551c9a145801036410dce00000101080a000456a0c152d020, 7017
45,00,0034,d968,4000,40,06,53b4,82d0f6aa,b039e3f2,db0a01bba00a341fa629cfd880101db40dce00000101080a000456a0c152d020, 7017
45,00,0034,d98e,4000,40,06,538e,82d0f6aa,b039e3f2,db0601bb73cf156551c9df7d801035f90dce00000101080a000456a1c152d020, 7017
45,00,0034,34ee,4000,40,06,f82e,82d0f6aa,b039e3f2,db1401bb51dd4b06121042b5801027750dce00000101080a000456a1c152d020, 7017
45,00,0034,34ef,4000,40,06,f82d,82d0f6aa,b039e3f2,db1401bb51dd4b0612104e05801027640dce00000101080a000456a1c152d020, 7017
45,00,0034,34f0,4000,40,06,f82c,82d0f6aa,b039e3f2,db1401bb51dd4b06121086958010278b0dce00000101080a000456a1c152d020, 7017
45,00,0034,d98f,4000,40,06,538d,82d0f6aa,b039e3f2,db0601bb73cf156551ca016d8010362b0dce00000101080a000456a1c152d021, 7017
45,00,0034,d990,4000,40,06,538c,82d0f6aa,b039e3f2,db0601bb73cf156551ca3455801036570dce00000101080a000456a2c152d023, 7017
45,00,0034,d991,4000,40,06,538b,82d0f6aa,b039e3f2,db0601bb73cf156551ca6ce5801035ff0dce00000101080a000456a2c152d024, 7017
45,00,0034,d992,4000,40,06,538a,82d0f6aa,b039e3f2,db0601bb73cf156551ca9fcd801036190dce00000101080a000456a2c152d024, 7017
45,00,0034,d993,4000,40,06,5389,82d0f6aa,b039e3f2,db0601bb73cf156551cacd0d8010360f0dce00000101080a000456a2c152d025, 7017
45,00,0034,d994,4000,40,06,5388,82d0f6aa,b039e3f2,db0601bb73cf156551cafff58010361b0dce00000101080a000456a2c152d025, 7017
45,00,0034,d995,4000,40,06,5387,82d0f6aa,b039e3f2,db0601bb73cf156551cb32dd8010361c0dce00000101080a000456a3c152d026, 7017
45,00,0034,d969,4000,40,06,53b3,82d0f6aa,b039e3f2,db0a01bba00a341fa629e0d080101f2a0dce00000101080a000456a3c152d020, 7017
45,00,0034,34f1,4000,40,06,f82b,82d0f6aa,b039e3f2,db1401bb51dd4b061210ae2d801027be0dce00000101080a000456a4c152d020, 7017
45,00,0034,34f2,4000,40,06,f82a,82d0f6aa,b039e3f2,db1401bb51dd4b061210c4cd801027d70dce00000101080a000456a4c152d027, 7017
45,00,0034,34f3,4000,40,06,f829,82d0f6aa,b039e3f2,db1401bb51dd4b061210e6bd801027ee0dce00000101080a000456a4c152d027, 7017
45,00,0034,34f4,4000,40,06,f828,82d0f6aa,b039e3f2,db1401bb51dd4b061210fd5d801027d70dce00000101080a000456a4c152d027, 7017
45,00,0034,34f5,4000,40,06,f827,82d0f6aa,b039e3f2,db1401bb51dd4b0612111f4d801027ee0dce00000101080a000456a4c152d027, 7017
45,00,0034,34f6,4000,40,06,f826,82d0f6aa,b039e3f2,db1401bb51dd4b06121146e5801027a60dce00000101080a000456a5c152d027, 7017
45,00,0034,d96a,4000,40,06,53b2,82d0f6aa,b039e3f2,db0a01bba00a341fa62a02c080101f420dce00000101080a000456a5c152d027, 7017
45,00,0034,d96b,4000,40,06,53b1,82d0f6aa,b039e3f2,db0a01bba00a341fa62a13b880101f420dce00000101080a000456a5c152d027, 7017
45,00,0034,d996,4000,40,06,5386,82d0f6aa,b039e3f2,db0601bb73cf156551cb54cd801036200dce00000101080a000456a5c152d027, 7017
45,00,0034,d997,4000,40,06,5385,82d0f6aa,b039e3f2,db0601bb73cf156551cb76bd801036240dce00000101080a000456a5c152d027, 7017
